seq,species,y,x
JN021408,Gerbillus_gerbillus,27.939009999999996,-12.920819999999999
JN021409,Gerbillus_gerbillus,27.939009999999996,-12.920819999999999
JN021410,Gerbillus_gerbillus,27.939009999999996,-12.920819999999999
JN021411,Gerbillus_gerbillus,27.939009999999996,-12.920819999999999
JN021421,Gerbillus_occiduus,28.844440000000002,-10.8414
JN021422,Gerbillus_occiduus,28.844440000000002,-10.8414
JN021423,Gerbillus_occiduus,28.844440000000002,-10.8414
JN021424,Gerbillus_occiduus,28.844440000000002,-10.8414
JN021425,Gerbillus_occiduus,28.844440000000002,-10.8414
JN021426,Gerbillus_occiduus,28.844440000000002,-10.8414
JN021427,Gerbillus_occiduus,30.410709999999998,-9.555719999999999
JN021428,Gerbillus_occiduus,30.410709999999998,-9.555719999999999
JN021429,Gerbillus_occiduus,30.410709999999998,-9.555719999999999
JN021430,Gerbillus_occiduus,30.410709999999998,-9.555719999999999
JN021431,Gerbillus_occiduus,30.410709999999998,-9.555719999999999
JN021432,Gerbillus_occiduus,28.486,-11.33463
JN021433,Gerbillus_occiduus,30.410709999999998,-9.555719999999999
JN021434,Gerbillus_occiduus,30.410709999999998,-9.555719999999999
JN021435,Gerbillus_occiduus,27.939444,-12.926111
JN021436,Gerbillus_occiduus,27.939444,-12.926111
JN021437,Gerbillus_occiduus,27.939009999999996,-12.920819999999999
JN021438,Gerbillus_occiduus,27.939444,-12.926111
JN021439,Gerbillus_occiduus,30.410709999999998,-9.555719999999999
JN021440,Gerbillus_occiduus,27.939009999999996,-12.920819999999999
JN032659,Melogale_cucphuongensis,20.933329999999998,106.36667
JN106257,Rhinolophus_arcuatus,-4.3333330000000005,120.25
JN106258,Rhinolophus_celebensis,-4.3333330000000005,120.25
JN106262,Rhinolophus_celebensis,-7.06255,121.09806999999999
JN106263,Rhinolophus_celebensis,-7.06255,121.09806999999999
JN106264,Rhinolophus_luctus,21.0,96.0
JN106265,Rhinolophus_celebensis,-7.06255,121.09806999999999
JN106268,Rhinolophus_arcuatus,16.0,121.0
JN106269,Rhinolophus_shameli,13.75,105.0
JN106271,Rhinolophus_euryotis,-2.13154,120.28888
JN106272,Rhinolophus_celebensis,-2.13154,120.28888
JN106274,Rhinolophus_affinis,1.0,114.0
JN106275,Rhinolophus_euryotis,-2.13154,120.28888
JN106276,Rhinolophus_euryotis,-2.13154,120.28888
JN106277,Rhinolophus_celebensis,-2.13154,120.28888
JN106279,Rhinolophus_pearsonii,24.0,109.0
JN106280,Rhinolophus_affinis,1.0,114.0
JN106281,Rhinolophus_pearsonii,21.854276000000002,106.75352600000001
JN106282,Rhinolophus_pearsonii,22.29844,103.86014899999999
JN106284,Rhinolophus_arcuatus,15.53,119.95
JN106290,Rhinolophus_arcuatus,15.53,119.95
JN106291,Rhinolophus_arcuatus,13.957220000000001,124.3325
JN106292,Rhinolophus_arcuatus,13.957220000000001,124.3325
JN106293,Rhinolophus_arcuatus,13.957220000000001,124.3325
JN106294,Rhinolophus_arcuatus,13.957220000000001,124.3325
JN106295,Rhinolophus_arcuatus,13.957220000000001,124.3325
JN106296,Rhinolophus_arcuatus,15.53,119.95
JN106297,Rhinolophus_arcuatus,15.53,119.95
JN106298,Rhinolophus_arcuatus,15.53,119.95
JN106299,Rhinolophus_arcuatus,15.53,119.95
JN106300,Rhinolophus_arcuatus,15.53,119.95
JN106301,Rhinolophus_arcuatus,15.53,119.95
JN106302,Rhinolophus_arcuatus,15.53,119.95
JN106303,Rhinolophus_arcuatus,15.53,119.95
JN106304,Rhinolophus_arcuatus,15.53,119.95
JN106305,Rhinolophus_inops,13.2628,121.02486499999999
JN106307,Rhinolophus_subrufus,7.275289999999999,124.51903999999999
JN106308,Rhinolophus_subrufus,7.275289999999999,124.51903999999999
JN106309,Rhinolophus_virgo,7.275289999999999,124.51903999999999
JN106310,Rhinolophus_subrufus,7.275289999999999,124.51903999999999
JN106311,Rhinolophus_arcuatus,7.275289999999999,124.51903999999999
JN106312,Rhinolophus_arcuatus,7.275289999999999,124.51903999999999
JN106313,Rhinolophus_subrufus,7.275289999999999,124.51903999999999
JN106315,Rhinolophus_arcuatus,7.275289999999999,124.51903999999999
JN112245,Kerivoula_titania,19.0,109.5
JN112246,Kerivoula_titania,19.0,109.5
JN165275,Ochotona_curzoniae,35.8178,96.2842
JN165276,Ochotona_curzoniae,35.8178,96.2842
JN165277,Ochotona_curzoniae,35.8178,96.2842
JN165278,Ochotona_curzoniae,35.8178,96.2842
JN165279,Ochotona_curzoniae,35.8178,96.2842
JN165280,Ochotona_curzoniae,35.8178,96.2842
JN165281,Ochotona_curzoniae,35.8178,96.2842
JN165282,Ochotona_curzoniae,35.8178,96.2842
JN165283,Ochotona_curzoniae,35.8178,96.2842
JN165284,Ochotona_curzoniae,35.8178,96.2842
JN165285,Ochotona_curzoniae,35.8178,96.2842
JN165286,Ochotona_curzoniae,35.8178,96.2842
JN165287,Ochotona_curzoniae,35.8178,96.2842
JN165288,Ochotona_curzoniae,35.8178,96.2842
JN165289,Ochotona_curzoniae,35.8178,96.2842
JN165290,Ochotona_curzoniae,35.8178,96.2842
JN165291,Ochotona_curzoniae,35.8178,96.2842
JN165292,Ochotona_curzoniae,35.8178,96.2842
JN165293,Ochotona_curzoniae,35.8178,96.2842
JN165294,Ochotona_curzoniae,35.8178,96.2842
JN165295,Ochotona_curzoniae,35.8178,96.2842
JN165296,Ochotona_curzoniae,35.8178,96.2842
JN165297,Ochotona_curzoniae,35.8178,96.2842
JN165298,Ochotona_curzoniae,35.8178,96.2842
JN165299,Ochotona_curzoniae,35.8178,96.2842
JN165300,Ochotona_curzoniae,35.8178,96.2842
JN165301,Ochotona_curzoniae,35.8178,96.2842
JN165302,Ochotona_curzoniae,35.8178,96.2842
JN165303,Ochotona_curzoniae,35.8178,96.2842
JN165304,Ochotona_curzoniae,35.8178,96.2842
JN165305,Ochotona_curzoniae,35.8178,96.2842
JN165306,Ochotona_curzoniae,35.8178,96.2842
JN165307,Ochotona_curzoniae,35.8178,96.2842
JN165308,Ochotona_curzoniae,35.8178,96.2842
JN165309,Ochotona_curzoniae,35.8178,96.2842
JN165310,Ochotona_curzoniae,35.8178,96.2842
JN165311,Ochotona_curzoniae,35.8178,96.2842
JN183898,Dipodomys_phillipsii,19.03793,-98.20345999999999
JN183899,Dipodomys_phillipsii,19.03793,-98.20345999999999
JN183900,Dipodomys_phillipsii,19.03793,-98.20345999999999
JN183901,Dipodomys_phillipsii,19.03793,-98.20345999999999
JN183902,Dipodomys_phillipsii,19.31905,-98.19981999999999
JN183903,Dipodomys_phillipsii,19.31905,-98.19981999999999
JN183904,Dipodomys_phillipsii,19.03793,-98.20345999999999
JN183905,Dipodomys_phillipsii,19.18095,-96.1429
JN183906,Dipodomys_phillipsii,19.03793,-98.20345999999999
JN183907,Dipodomys_phillipsii,19.03793,-98.20345999999999
JN183908,Dipodomys_phillipsii,19.03793,-98.20345999999999
JN183909,Dipodomys_phillipsii,19.03793,-98.20345999999999
JN183910,Dipodomys_phillipsii,19.03793,-98.20345999999999
JN183911,Dipodomys_phillipsii,19.35,-99.633333
JN183912,Dipodomys_phillipsii,21.88234,-102.28259
JN183919,Dipodomys_elator,31.25044,-99.25061
JN202472,Thylogale_browni,-6.70246,145.06328
JN202473,Thylogale_browni,-5.0,140.0
JN202474,Thylogale_browni,-6.03333,150.78333
JN202475,Thylogale_thetis,-33.7652,151.1012
JN202476,Thylogale_thetis,-32.2,151.61667
JN202477,Thylogale_stigmatica,-17.324089999999998,145.68953
JN202478,Thylogale_stigmatica,-16.819779999999998,145.63818
JN202479,Thylogale_stigmatica,-21.04305,148.62778
JN202480,Thylogale_stigmatica,-28.7,153.5
JN202481,Thylogale_stigmatica,-20.383329999999997,148.60001
JN202482,Thylogale_stigmatica,-8.38994,141.81125
JN202483,Thylogale_stigmatica,-8.38994,141.81125
JN202484,Thylogale_brunii,-8.38994,141.81125
JN202487,Petrogale_lateralis,-31.8357,117.6851
JN202488,Thylogale_brunii,-8.38994,141.81125
JN228211,Isoodon_macrourus,-11.523760000000001,131.04424
JN228212,Microperoryctes_longicauda,-5.16355,141.64722
JN228213,Echymipera_rufescens,-5.0,140.0
JN244677,Chionomys_gud,43.5,43.5
JN244678,Chionomys_gud,43.5,43.5
JN244679,Chionomys_gud,43.5,43.5
JN244680,Chionomys_gud,43.5,43.5
JN244681,Chionomys_gud,43.5,43.5
JN244682,Chionomys_gud,43.5,43.5
JN244683,Chionomys_gud,43.5,43.5
JN244684,Chionomys_gud,43.5,43.5
JN244685,Chionomys_gud,43.5,43.5
JN244686,Chionomys_gud,43.5,43.5
JN244687,Chionomys_gud,43.5,43.5
JN244688,Chionomys_gud,45.0001,40.01045
JN244689,Chionomys_gud,45.0428,41.9734
JN244690,Chionomys_gud,45.0428,41.9734
JN244691,Chionomys_gud,45.0428,41.9734
JN244692,Chionomys_gud,43.5,43.5
JN244693,Chionomys_gud,43.5,43.5
JN244694,Chionomys_gud,43.583333,43.4
JN244695,Chionomys_gud,43.583333,43.4
JN244696,Chionomys_gud,43.583333,43.4
JN244697,Chionomys_roberti,45.0001,40.01045
JN244698,Chionomys_roberti,45.0001,40.01045
JN244699,Chionomys_roberti,45.0001,40.01045
JN244700,Chionomys_roberti,41.99998,43.4999
JN244701,Chionomys_roberti,41.99998,43.4999
JN244702,Chionomys_roberti,41.99998,43.4999
JN244703,Chionomys_roberti,41.99998,43.4999
JN244704,Chionomys_roberti,41.99998,43.4999
JN244705,Chionomys_roberti,41.99998,43.4999
JN244707,Chionomys_nivalis,37.1833,33.4167
JN247016,Hipposideros_armiger,21.0,96.0
JN247018,Hipposideros_armiger,21.0,96.0
JN392459,Prionailurus_bengalensis,37.87472,127.73416999999999
JN392460,Rhinolophus_ferrumequinum,37.87472,127.73416999999999
JN410219,Gazella_dorcas,29.56144,34.94422
JN410220,Gazella_dorcas,29.56144,34.94422
JN410221,Gazella_dorcas,29.56144,34.94422
JN410222,Gazella_dorcas,29.56144,34.94422
JN410223,Gazella_dorcas,31.5,34.75
JN410224,Gazella_dorcas,29.56144,34.94422
JN410225,Gazella_dorcas,29.56144,34.94422
JN410226,Gazella_dorcas,29.56144,34.94422
JN410227,Gazella_dorcas,29.56144,34.94422
JN410228,Gazella_dorcas,31.5,34.75
JN410229,Gazella_dorcas,31.5,34.75
JN410230,Gazella_dorcas,29.56144,34.94422
JN410231,Gazella_dorcas,29.55805,34.948209999999996
JN410234,Gazella_dorcas,15.1,15.3
JN410235,Gazella_dorcas,15.11,15.3
JN410236,Gazella_dorcas,15.39,15.31
JN410237,Gazella_dorcas,15.39,15.31
JN410238,Gazella_dorcas,15.39,15.31
JN410239,Gazella_dorcas,15.39,15.31
JN410240,Gazella_dorcas,15.49,14.65
JN410241,Gazella_dorcas,15.58,18.71
JN410242,Gazella_dorcas,15.1,20.56
JN410243,Gazella_dorcas,19.0,33.2
JN410244,Gazella_dorcas,19.0,33.2
JN410245,Gazella_dorcas,19.0,33.2
JN410246,Gazella_dorcas,19.0,33.2
JN410247,Gazella_dorcas,19.0,33.2
JN410248,Gazella_dorcas,19.0,33.2
JN410249,Gazella_dorcas,19.0,33.2
JN410250,Gazella_dorcas,18.4254,37.729
JN410251,Gazella_dorcas,18.4254,37.729
JN410252,Gazella_dorcas,23.16667,5.83333
JN410253,Gazella_dorcas,23.16667,5.83333
JN410254,Gazella_dorcas,23.16667,5.83333
JN410255,Gazella_dorcas,32.5,1.16667
JN410256,Gazella_dorcas,17.08,1.93
JN410314,Gazella_dorcas,28.4,33.7
JN410315,Gazella_dorcas,29.56144,34.94422
JN410316,Gazella_dorcas,27.93,34.02
JN410317,Gazella_dorcas,28.1,34.4
JN410321,Gazella_dorcas,13.81831,40.68009
JN410325,Gazella_dorcas,15.39,15.31
JN410326,Gazella_dorcas,15.6,14.81
JN410327,Gazella_dorcas,15.39,15.31
JN410328,Gazella_dorcas,15.39,15.31
JN410329,Gazella_dorcas,15.39,15.31
JN410330,Gazella_dorcas,15.39,15.31
JN410331,Gazella_dorcas,15.39,15.31
JN410332,Gazella_dorcas,19.0,33.2
JN410334,Gazella_dorcas,18.4254,37.729
JN410335,Gazella_dorcas,18.4254,37.729
JN410336,Gazella_dorcas,19.0,33.2
JN410346,Gazella_leptoceros,29.82,27.83
JN410347,Gazella_leptoceros,29.82,27.83
JN627514,Eonycteris_spelaea,10.39045,76.79239
JN642178,Rusa_unicolor,10.08818,77.06239000000001
JN652620,Jaculus_orientalis,32.0,-6.0
JN652621,Jaculus_orientalis,32.0,-6.0
JN652622,Jaculus_orientalis,32.6852,-4.74512
JN652623,Jaculus_orientalis,32.6852,-4.74512
JN652624,Jaculus_orientalis,34.21,-4.01
JN652625,Jaculus_orientalis,34.21,-4.01
JN652626,Jaculus_orientalis,35.16878,-5.2636
JN652627,Jaculus_orientalis,35.25165,-3.9372300000000005
JN652628,Jaculus_orientalis,35.25165,-3.9372300000000005
JN652629,Jaculus_orientalis,35.18994,-0.63085
JN652630,Jaculus_orientalis,35.18994,-0.63085
JN652631,Jaculus_orientalis,35.18994,-0.63085
JN652632,Jaculus_orientalis,32.5,1.16667
JN652633,Jaculus_orientalis,32.5,1.16667
JN652634,Jaculus_orientalis,35.55597,6.17414
JN652635,Jaculus_orientalis,35.92613,4.374709999999999
JN652636,Jaculus_orientalis,37.04045,9.665569999999999
JN652637,Jaculus_orientalis,37.04045,9.665569999999999
JN652638,Jaculus_orientalis,37.04045,9.665569999999999
JN652639,Jaculus_orientalis,37.306940000000004,9.40944
JN652640,Jaculus_orientalis,36.81897,10.16579
JN652641,Jaculus_orientalis,36.81897,10.16579
JN652642,Jaculus_orientalis,34.96472,10.369439999999999
JN652643,Jaculus_orientalis,34.96472,10.369439999999999
JN652644,Jaculus_orientalis,33.54445,9.97157
JN652645,Jaculus_orientalis,33.54445,9.97157
JN652646,Jaculus_orientalis,30.33333,10.85
JN652647,Jaculus_orientalis,30.33333,10.85
JN652648,Jaculus_orientalis,32.9312,12.08199
JN652649,Jaculus_orientalis,32.9312,12.08199
JN652650,Jaculus_orientalis,32.06329,12.52859
JN652651,Jaculus_orientalis,31.745540000000002,13.98354
JN652652,Jaculus_orientalis,31.745540000000002,13.98354
JN652653,Jaculus_orientalis,32.48798,20.83174
JN652654,Jaculus_orientalis,32.48798,20.83174
JN652655,Jaculus_orientalis,30.75545,20.22625
JN652656,Jaculus_orientalis,30.75545,20.22625
JN652657,Jaculus_orientalis,31.55371,25.15793
JN652658,Jaculus_orientalis,31.55371,25.15793
JN652659,Jaculus_orientalis,31.3529,27.23725
JN652660,Jaculus_orientalis,31.3529,27.23725
JN652661,Jaculus_orientalis,30.1101,31.289340000000003
JN652662,Jaculus_orientalis,30.1101,31.289340000000003
JN652663,Jaculus_orientalis,29.3,30.5
JN652664,Jaculus_orientalis,29.3,30.5
JN652798,Gerbillus_tarabuli,24.046,-14.663179999999999
JN652799,Gerbillus_tarabuli,30.65,-4.43
JN652800,Gerbillus_tarabuli,30.65,-4.43
JN652802,Gerbillus_gerbillus,19.0237,11.730269999999999
JN652804,Gerbillus_occiduus,25.661720000000003,-13.68419
JN652805,Gerbillus_occiduus,25.661720000000003,-13.68419
JN652807,Gerbillus_pyramidum,18.097929999999998,11.58591
JN652810,Gerbillus_pyramidum,20.25,-10.5
JN652811,Gerbillus_pyramidum,19.75,-14.366670000000001
JN652812,Gerbillus_pyramidum,15.9182,2.4022
JN652813,Gerbillus_pyramidum,18.4825,7.784439999999999
JN652814,Gerbillus_tarabuli,14.249529999999998,13.109210000000001
JN652815,Gerbillus_tarabuli,19.352610000000002,-16.21419
JN652816,Gerbillus_tarabuli,16.66658,-9.61692
JN652817,Gerbillus_tarabuli,16.66658,-9.61692
JN652818,Gerbillus_tarabuli,16.66658,-9.61692
JN652819,Gerbillus_tarabuli,30.12667,-2.17128
JN652820,Gerbillus_tarabuli,30.12667,-2.17128
JN652821,Gerbillus_tarabuli,30.12667,-2.17128
JN652822,Gerbillus_tarabuli,16.973329999999997,7.991110000000001
JN652823,Gerbillus_tarabuli,14.5084,3.2986
JN652824,Gerbillus_tarabuli,16.4625,-15.700829999999998
JN652825,Gerbillus_tarabuli,17.429878,6.642297
JN652826,Gerbillus_tarabuli,19.75,-14.366670000000001
JN652827,Gerbillus_tarabuli,20.05,-16.23333
JN652828,Gerbillus_tarabuli,15.7983,-4.5488
JN652830,Gerbillus_tarabuli,21.04685,-3.23184
JN652831,Gerbillus_tarabuli,19.738889999999998,0.24166999999999997
JN657240,Myodes_glareolus,56.74,23.53
JN657241,Myodes_glareolus,56.74,23.53
JN657242,Myodes_glareolus,56.81,26.71
JN657243,Myodes_glareolus,56.59,24.1
JN657244,Myodes_glareolus,56.81,26.71
JN657245,Myodes_glareolus,56.59,24.1
JN661643,Dipodomys_merriami,24.02983,-104.67984
JN661644,Dipodomys_merriami,27.33333,-102.0
JN661645,Dipodomys_elator,31.25044,-99.25061
JN661646,Dipodomys_ordii,34.50034,-106.00085
JN661647,Dipodomys_ordii,34.50034,-106.00085
JN661648,Dipodomys_nelsoni,24.02983,-104.67984
JN661649,Dipodomys_nelsoni,24.02983,-104.67984
JN673263,Loxodonta_africana,3.25833,16.04179
JN676162,Rusa_unicolor,11.746080000000001,76.24103000000001
JN690007,Moschiola_indica,10.15033,76.73544
JN698948,Macaca_radiata,8.92813,76.90983
JN709879,Nesolagus_timminsi,17.216667,106.8
JN709880,Nesolagus_timminsi,18.58944,105.47923999999999
JN709881,Lepus_sinensis,21.83333,106.58333
JN709882,Lepus_sinensis,21.83333,106.58333
JN709883,Lepus_sinensis,21.83333,106.58333
JN709888,Bos_gaurus,19.25,104.91667
JN709889,Bos_gaurus,11.66667,108.08333
JN709892,Paguma_larvata,21.83333,106.58333
JN709893,Paguma_larvata,21.83333,106.58333
JN709941,Panthera_pardus,40.18189,44.16248
JN709944,Vulpes_vulpes,40.18189,44.16248
JN709949,Paradoxurus_hermaphroditus,14.354510000000001,108.00759
JN709951,Paguma_larvata,14.354510000000001,108.00759
JN709952,Paguma_larvata,14.354510000000001,108.00759
JN709953,Paguma_larvata,14.354510000000001,108.00759
JN709954,Paguma_larvata,14.354510000000001,108.00759
JN801146,Moschiola_indica,10.359119999999999,76.41277
JN839961,Pseudois_nayaur,30.0066,99.10578000000001
JN839962,Pseudois_nayaur,30.0066,99.10578000000001
JN839963,Pseudois_nayaur,30.0066,99.10578000000001
JN839964,Pseudois_nayaur,30.0066,99.10578000000001
JN839965,Pseudois_nayaur,30.0066,99.10578000000001
JN839970,Pseudois_nayaur,34.19,105.1725
JN839971,Pseudois_nayaur,34.19,105.1725
JN839974,Pseudois_nayaur,37.75,102.75
JN839975,Pseudois_nayaur,33.27017,100.66575999999999
JN839976,Pseudois_nayaur,30.00222,101.9569
JN839977,Pseudois_nayaur,30.00222,101.9569
JN839981,Pseudois_nayaur,36.69778,108.455
JN839982,Pseudois_nayaur,31.627440000000004,99.99413
JN839983,Pseudois_nayaur,29.243009999999998,91.77239
JN839984,Pseudois_nayaur,29.2,98.66667
JN860422,Bos_gaurus,10.18,76.51
JN900475,Panthera_tigris,11.83334,75.85408000000001
JN997801,Oryzomys_palustris,25.77427,-80.19366
JN997802,Oryzomys_palustris,25.77427,-80.19366
JN997803,Oryzomys_palustris,25.77427,-80.19366
JN997804,Oryzomys_palustris,25.77427,-80.19366
JN997805,Oryzomys_palustris,25.77427,-80.19366
JN997806,Oryzomys_palustris,25.77427,-80.19366
JN997807,Oryzomys_palustris,25.77427,-80.19366
JN997808,Oryzomys_palustris,25.77427,-80.19366
JN997809,Oryzomys_palustris,25.77427,-80.19366
JN997810,Oryzomys_palustris,25.77427,-80.19366
JN997811,Oryzomys_palustris,25.77427,-80.19366
JN997812,Oryzomys_palustris,25.77427,-80.19366
JN997813,Oryzomys_palustris,25.77427,-80.19366
JN997814,Oryzomys_palustris,25.77427,-80.19366
JN997815,Oryzomys_palustris,25.77427,-80.19366
JN997816,Oryzomys_palustris,25.77427,-80.19366
JN997817,Oryzomys_palustris,25.55731,-80.91705
JN997818,Oryzomys_palustris,25.55731,-80.91705
JN997819,Oryzomys_palustris,25.55731,-80.91705
JN997820,Oryzomys_palustris,25.55731,-80.91705
JN997821,Oryzomys_palustris,25.55731,-80.91705
JN997822,Oryzomys_palustris,25.55731,-80.91705
JN997823,Oryzomys_palustris,25.55731,-80.91705
JN997824,Oryzomys_palustris,25.55731,-80.91705
JN997825,Oryzomys_palustris,25.55731,-80.91705
JN997826,Oryzomys_palustris,25.55731,-80.91705
JN997827,Oryzomys_palustris,25.55731,-80.91705
JN997828,Oryzomys_palustris,25.55731,-80.91705
JN997829,Oryzomys_palustris,25.55731,-80.91705
JN997830,Oryzomys_palustris,36.81904,-76.27494
JN997831,Oryzomys_palustris,36.81904,-76.27494
JN997832,Oryzomys_palustris,36.81904,-76.27494
JN997833,Oryzomys_palustris,36.81904,-76.27494
JN997834,Oryzomys_palustris,36.81904,-76.27494
JN997835,Oryzomys_palustris,36.81904,-76.27494
JN997836,Oryzomys_palustris,36.81904,-76.27494
JN997837,Oryzomys_palustris,36.81904,-76.27494
JN997838,Oryzomys_palustris,36.81904,-76.27494
JN997839,Oryzomys_palustris,36.81904,-76.27494
JN997840,Oryzomys_palustris,36.81904,-76.27494
JN997841,Oryzomys_palustris,36.81904,-76.27494
JN997842,Oryzomys_palustris,36.81904,-76.27494
JN997843,Oryzomys_palustris,36.81904,-76.27494
JN997844,Oryzomys_palustris,36.81904,-76.27494
JN997845,Oryzomys_palustris,36.81904,-76.27494
JN997846,Oryzomys_palustris,36.81904,-76.27494
JN997847,Oryzomys_palustris,38.6833,-75.33954
JN997848,Oryzomys_palustris,38.6833,-75.33954
JN997849,Oryzomys_palustris,24.0,-98.75
JN997850,Oryzomys_palustris,24.0,-98.75
JN997851,Oryzomys_palustris,24.0,-98.75
JN997852,Oryzomys_palustris,24.0,-98.75
JN997853,Oryzomys_palustris,24.0,-98.75
JN997854,Oryzomys_palustris,24.0,-98.75
JN997855,Oryzomys_palustris,24.0,-98.75
JN997856,Oryzomys_palustris,24.0,-98.75
JN997857,Oryzomys_palustris,24.0,-98.75
JN997858,Oryzomys_palustris,24.0,-98.75
JN997859,Oryzomys_palustris,24.0,-98.75
JN997860,Oryzomys_palustris,24.0,-98.75
JN997861,Oryzomys_palustris,24.0,-98.75
JN997862,Oryzomys_palustris,24.0,-98.75
JN997863,Oryzomys_palustris,24.0,-98.75
JN997864,Oryzomys_palustris,24.0,-98.75
JN997865,Oryzomys_palustris,24.0,-98.75
JN997866,Oryzomys_palustris,26.1515,-97.45286
JN997867,Oryzomys_palustris,26.1515,-97.45286
JN997868,Oryzomys_palustris,26.1515,-97.45286
JN997869,Oryzomys_palustris,26.1515,-97.45286
JN997870,Oryzomys_palustris,26.1515,-97.45286
JN997871,Oryzomys_palustris,26.1515,-97.45286
JN997872,Oryzomys_palustris,26.1515,-97.45286
JN997873,Oryzomys_palustris,26.1515,-97.45286
JN997874,Oryzomys_palustris,26.1515,-97.45286
JN997875,Oryzomys_palustris,26.1515,-97.45286
JN997876,Oryzomys_palustris,26.1515,-97.45286
JN997877,Oryzomys_palustris,26.1515,-97.45286
JN997878,Oryzomys_palustris,26.1515,-97.45286
JN997879,Oryzomys_palustris,26.1515,-97.45286
JN997880,Oryzomys_palustris,26.1515,-97.45286
JN997881,Oryzomys_palustris,26.1515,-97.45286
JN997882,Oryzomys_palustris,26.1515,-97.45286
JN997883,Oryzomys_palustris,26.477009999999996,-97.59182
JN997884,Oryzomys_palustris,26.477009999999996,-97.59182
JN997885,Oryzomys_palustris,26.477009999999996,-97.59182
JN997886,Oryzomys_palustris,26.477009999999996,-97.59182
JN997887,Oryzomys_palustris,26.477009999999996,-97.59182
JN997888,Oryzomys_palustris,26.477009999999996,-97.59182
JN997889,Oryzomys_palustris,26.477009999999996,-97.59182
JN997890,Oryzomys_palustris,26.477009999999996,-97.59182
JN997891,Oryzomys_palustris,26.477009999999996,-97.59182
JN997892,Oryzomys_palustris,26.477009999999996,-97.59182
JN997893,Oryzomys_palustris,26.477009999999996,-97.59182
JN997894,Oryzomys_palustris,28.008779999999998,-97.51827
JN997895,Oryzomys_palustris,28.008779999999998,-97.51827
JN997896,Oryzomys_palustris,28.008779999999998,-97.51827
JN997897,Oryzomys_palustris,28.008779999999998,-97.51827
JN997898,Oryzomys_palustris,28.008779999999998,-97.51827
JN997899,Oryzomys_palustris,28.008779999999998,-97.51827
JN997900,Oryzomys_palustris,28.008779999999998,-97.51827
JN997901,Oryzomys_palustris,28.008779999999998,-97.51827
JN997902,Oryzomys_palustris,28.008779999999998,-97.51827
JN997903,Oryzomys_palustris,28.008779999999998,-97.51827
JN997904,Oryzomys_palustris,28.008779999999998,-97.51827
JN997905,Oryzomys_palustris,28.008779999999998,-97.51827
JN997906,Oryzomys_palustris,28.008779999999998,-97.51827
JN997907,Oryzomys_palustris,28.008779999999998,-97.51827
JN997908,Oryzomys_palustris,26.625359999999997,-81.84952
JN997909,Oryzomys_palustris,26.625359999999997,-81.84952
JN997910,Oryzomys_palustris,26.625359999999997,-81.84952
JN997911,Oryzomys_palustris,26.625359999999997,-81.84952
JN997912,Oryzomys_palustris,26.625359999999997,-81.84952
JN997913,Oryzomys_palustris,26.625359999999997,-81.84952
JN997914,Oryzomys_palustris,26.625359999999997,-81.84952
JN997915,Oryzomys_palustris,26.625359999999997,-81.84952
JN997916,Oryzomys_palustris,26.625359999999997,-81.84952
JN997917,Oryzomys_palustris,35.64666,-95.96431
JN997918,Oryzomys_palustris,35.64666,-95.96431
JN997919,Oryzomys_palustris,35.64666,-95.96431
JN997920,Oryzomys_palustris,29.91218,-81.40989
JN997921,Oryzomys_palustris,29.91218,-81.40989
JN997922,Oryzomys_palustris,34.18141,-77.86561
JN997923,Oryzomys_palustris,34.18141,-77.86561
JN997924,Oryzomys_palustris,34.18141,-77.86561
JN997925,Oryzomys_palustris,34.18141,-77.86561
JN997926,Oryzomys_palustris,34.18141,-77.86561
JN997927,Oryzomys_palustris,34.18141,-77.86561
JN997928,Oryzomys_palustris,34.18141,-77.86561
JN997929,Oryzomys_palustris,34.18141,-77.86561
JN997930,Oryzomys_palustris,34.18141,-77.86561
JN997931,Oryzomys_palustris,34.18141,-77.86561
JN997932,Oryzomys_palustris,34.18141,-77.86561
JN997933,Oryzomys_palustris,34.18141,-77.86561
JN997934,Oryzomys_palustris,34.18141,-77.86561
JN997935,Oryzomys_palustris,34.18141,-77.86561
JN997936,Oryzomys_palustris,34.18141,-77.86561
JN997937,Oryzomys_palustris,34.18141,-77.86561
JN997938,Oryzomys_palustris,35.78663,-75.78094
JN997939,Oryzomys_palustris,33.961729999999996,-84.02363000000001
JN997940,Oryzomys_palustris,31.213240000000003,-81.4937
JN997941,Oryzomys_palustris,33.961729999999996,-84.02363000000001
JN997942,Oryzomys_palustris,31.81333,-95.65255
JN997943,Oryzomys_palustris,31.81333,-95.65255
JN997944,Oryzomys_palustris,29.16783,-95.43426
JN997945,Oryzomys_palustris,29.16783,-95.43426
JN997946,Oryzomys_palustris,29.16783,-95.43426
JN997947,Oryzomys_palustris,29.16783,-95.43426
JN997948,Oryzomys_palustris,29.16783,-95.43426
JN997949,Oryzomys_palustris,29.16783,-95.43426
JN997950,Oryzomys_palustris,29.16783,-95.43426
JN997951,Oryzomys_palustris,29.16783,-95.43426
JN997952,Oryzomys_palustris,29.16783,-95.43426
JN997953,Oryzomys_palustris,29.16783,-95.43426
JN997954,Oryzomys_palustris,29.16783,-95.43426
JN997955,Oryzomys_palustris,29.16783,-95.43426
JN997956,Oryzomys_palustris,29.16783,-95.43426
JN997957,Oryzomys_palustris,29.16783,-95.43426
